prompt_idx,feature_id,layer,effect_size,abs_effect_size,sign_flipped,baseline_logit_diff,intervened_logit_diff,relative_effect,community,grad_attr_sign,frequency_pdt,mean_activation_pdt,mean_abs_grad_attr_pdt,position_role,is_circuit_feature,is_global_alpha_discrim,is_global_beta_discrim,role_label,prompt_id,prompt_short,level,level_label,group_id,cue_label,cue_type,relation_type,concept_route,latent_state_target,correct_answer,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,keyword_free,has_alpha_keyword,has_beta_keyword,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
322,L17_F119141,17,1.03125,1.03125,False,7.59375,8.625,0.1358024689569679,,,,,,,,,,,p0322,"In the production of artificial radioisotopes, stable nuclei capture neutral nuc",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.3770365715026855,True,True
323,L17_F119141,17,-1.25,1.25,False,4.5,3.25,0.2777777771604938,,,,,,,,,,,p0323,"In laser-driven wakefield acceleration, massless electromagnetic force carriers ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.5114126205444336,False,False
324,L17_F119141,17,-0.0625,0.0625,False,6.9375,6.875,0.009009008996023,,,,,,,,,,,p0324,"In hot big bang nucleosynthesis, free positively charged particles combined with",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,6.405788421630859,True,True
325,L17_F119141,17,1.8125,1.8125,False,7.4375,9.25,0.2436974786639361,,,,,,,,,,,p0325,"Unlike spin-2 gravitons (theoretical, carry gravity), which spin-1 massless part",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.0164108276367188,True,True
326,L17_F119141,17,1.4375,1.4375,False,4.875,6.3125,0.2948717942669296,,,,,,,,,,,p0326,"In synchrotron light sources, accelerating electrons emit massless electromagnet",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.876811981201172,True,True
327,L17_F119141,17,-0.59375,0.59375,False,5.3125,4.71875,0.1117647056719723,,,,,,,,,,,p0327,"Unlike the alpha particle (charge +2), the beta-minus particle has negative char",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.530556678771973,True,True
328,L17_F119141,17,3.171875,3.171875,False,3.390625,6.5625,0.9354838682087112,,,,,,,,,,,p0328,"Unlike the neutrino (which is very light and rarely interacts), which massive ne",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,1.5706934928894043,True,True
329,L17_F119141,17,-0.5,0.5,False,4.90625,4.40625,0.1019108278177613,,,,,,,,,,,p0329,"In synchrotron radiation, relativistic electrons emit discrete electromagnetic e",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.6339683532714844,True,True
330,L17_F119141,17,0.0,0.0,False,9.75,9.75,0.0,,,,,,,,,,,p0330,"When a nuclear reactor operates, fission releases fast neutral particles that mu",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.974752426147461,True,True
331,L17_F119141,17,0.4375,0.4375,False,11.1875,11.625,0.0391061452164414,,,,,,,,,,,p0331,Radioactive decay chains end at stable lead or bismuth isotopes because these nu,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.749076843261719,True,True
332,L17_F119141,17,0.09375,0.09375,False,4.125,4.21875,0.0227272726721763,,,,,,,,,,,p0332,"In two-photon excitation microscopy, two discrete electromagnetic packets are ab",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.4729933738708496,True,True
333,L17_F119141,17,-0.9375,0.9375,False,1.6875,0.75,0.5555555522633745,,,,,,,,,,,p0333,"During synchrotron emission, a relativistic electron in a magnetic field emits d",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.0756378173828125,False,False
334,L17_F119141,17,-0.3125,0.3125,False,4.5625,4.25,0.0684931505348095,,,,,,,,,,,p0334,"Unlike the massless neutrino (emitted in beta decay), which massive neutral part",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,1.4992923736572266,True,True
335,L17_F119141,17,0.9375,0.9375,False,1.4375,2.375,0.6521739085066163,,,,,,,,,,,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.3615689277648926,True,True
336,L17_F119141,17,-0.28125,0.28125,False,6.78125,6.5,0.0414746543167194,,,,,,,,,,,p0336,"In X-ray fluorescence, a high-energy photon ejects a negatively charged inner-sh",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.820552825927734,True,True
337,L17_F119141,17,0.90625,0.90625,False,2.28125,3.1875,0.3972602722311878,,,,,,,,,,,p0337,"In nuclear activation analysis, the identity of elements is determined by their ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,-0.3803777694702148,False,False
338,L17_F119141,17,-0.3125,0.3125,False,7.5625,7.25,0.0413223139949457,,,,,,,,,,,p0338,"During stellar s-process nucleosynthesis, nuclei accumulate neutral particles on",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.510078430175781,True,True
339,L17_F119141,17,0.5,0.5,False,8.625,9.125,0.0579710144255408,,,,,,,,,,,p0339,Which nuclear particle is electrically neutral? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.322229385375977,True,True
340,L17_F119141,17,0.875,0.875,False,7.75,8.625,0.11290322566077,,,,,,,,,,,p0340,"Unlike massive charged particles like electrons and protons, which massless, unc",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.579797744750977,True,True
341,L17_F119141,17,0.59375,0.59375,False,4.875,5.46875,0.1217948715450361,,,,,,,,,,,p0341,"In the proton-proton chain in stellar cores, two positively charged nuclear part",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.4779090881347656,True,True
342,L17_F119141,17,0.0,0.0,False,8.1875,8.1875,0.0,,,,,,,,,,,p0342,"In scanning tunnelling microscopy, a tiny current of negatively charged particle",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.805830001831055,True,True
343,L17_F119141,17,-0.375,0.375,False,6.9375,6.5625,0.0540540539761383,,,,,,,,,,,p0343,Which constituent of atomic nuclei carries no electric charge? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.5862767696380615,True,True
344,L17_F119141,17,-0.8125,0.8125,False,3.0625,2.25,0.2653061215826739,,,,,,,,,,,p0344,"In the photoelectric effect in X-ray photoelectron spectroscopy, massless electr",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.8201665878295896,True,True
345,L17_F119141,17,0.625,0.625,False,7.5,8.125,0.0833333332222222,,,,,,,,,,,p0345,"Unlike the photon (which is massless), which massive neutral particle inside the",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.017640590667725,True,True
346,L17_F119141,17,1.53125,1.53125,False,6.96875,8.5,0.2197309413887269,,,,,,,,,,,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.823732376098633,True,True
347,L17_F119141,17,0.84375,0.84375,False,3.75,4.59375,0.2249999994,,,,,,,,,,,p0347,"In Bremsstrahlung production at an X-ray tube, fast electrons decelerate near th",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.667262077331543,True,True
348,L17_F119141,17,1.0625,1.0625,False,7.5625,8.625,0.1404958675828153,,,,,,,,,,,p0348,"Unlike dark matter candidates (massive hypothetical particles), which confirmed ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.495740413665772,True,True
349,L17_F119141,17,0.53125,0.53125,False,4.125,4.65625,0.1287878784756657,,,,,,,,,,,p0349,Which particle in the nucleus provides stability by mediating the strong nuclear,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,4.432452201843262,True,True
350,L17_F119141,17,0.21875,0.21875,False,6.6875,6.90625,0.0327102803249192,,,,,,,,,,,p0350,"Unlike positrons (which have the same mass as electrons but positive charge), wh",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.706028938293457,True,True
351,L17_F119141,17,0.9375,0.9375,False,7.4375,8.375,0.1260504199985876,,,,,,,,,,,p0351,Unlike vector mesons (massive particles in hadronic physics that approximate ele,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.906507015228272,True,True
352,L17_F119141,17,-0.21875,0.21875,False,6.53125,6.3125,0.0334928229152263,,,,,,,,,,,p0352,"In nuclear scattering experiments, beams of neutral particles probe nuclear stru",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.20643949508667,True,True
353,L17_F119141,17,1.3125,1.3125,False,6.625,7.9375,0.198113207248131,,,,,,,,,,,p0353,Which nuclear particle has charge +e? Answer:,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.8106703758239746,True,True
354,L17_F119141,17,0.0,0.0,False,1.1875,1.1875,0.0,,,,,,,,,,,p0354,"In attosecond science, ultrashort bursts of massless electromagnetic force-carry",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-1.4931821823120115,False,False
355,L17_F119141,17,-0.09375,0.09375,False,6.96875,6.875,0.0134529147789016,,,,,,,,,,,p0355,Planck solved the blackbody radiation problem by assuming energy is emitted in d,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.287334442138672,True,True
356,L17_F119141,17,0.71875,0.71875,False,7.84375,8.5625,0.0916334660186346,,,,,,,,,,,p0356,"During electrolysis of water, negatively charged particles flow through the exte",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.681439399719238,True,True
357,L17_F119141,17,0.9375,0.9375,False,4.875,5.8125,0.192307691913215,,,,,,,,,,,p0357,"When an excited hydrogen atom falls from the n=3 to n=2 level, it releases a dis",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.8875536918640137,True,True
358,L17_F119141,17,-1.125,1.125,False,6.46875,5.34375,0.1739130432094097,,,,,,,,,,,p0358,"In Doppler laser cooling, discrete electromagnetic packets carry momentum that s",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.232701301574707,True,True
359,L17_F119141,17,-0.53125,0.53125,False,-0.375,-0.90625,1.4166666288888898,,,,,,,,,,,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,-0.3631124496459961,False,False
360,L17_F119141,17,-0.5,0.5,False,6.375,5.875,0.07843137242599,,,,,,,,,,,p0360,"In an LED, electrons recombine with holes in a semiconductor junction and emit d",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.5933704376220703,True,True
361,L17_F119141,17,0.6875,0.6875,False,3.5,4.1875,0.1964285708673469,,,,,,,,,,,p0361,Nuclear magnetic resonance (NMR) uses the spin of positively charged particles i,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.7418766021728516,True,True
362,L17_F119141,17,0.625,0.625,False,7.75,8.375,0.0806451611862643,,,,,,,,,,,p0362,Boron control rods in nuclear reactors absorb neutral particles to regulate the ,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.060487270355225,True,True
363,L17_F119141,17,1.0,1.0,False,12.5,13.5,0.0799999999359999,,,,,,,,,,,p0363,"In cold neutron facilities, very slow neutral particles probe the structure of s",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.908930778503418,True,True
364,L17_F119141,17,1.125,1.125,False,6.4375,7.5625,0.1747572812819304,,,,,,,,,,,p0364,Which particle in the nucleus has a charge of +1 elementary unit? Answer:,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.1919074058532715,True,True
365,L17_F119141,17,0.625,0.625,False,8.0,8.625,0.0781249999023437,,,,,,,,,,,p0365,"In activation analysis, materials are irradiated with neutral nuclear particles ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.378179550170898,True,True
366,L17_F119141,17,0.75,0.75,False,6.875,7.625,0.1090909089322314,,,,,,,,,,,p0366,"In bioluminescence, chemical reactions in organisms produce discrete electromagn",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.7533321380615234,True,True
367,L17_F119141,17,-4.84375,4.84375,False,9.375,4.53125,0.5166666661155556,,,,,,,,,,,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.942437171936035,True,True
368,L17_F119141,17,-0.5625,0.5625,False,-1.875,-2.4375,0.2999999984,,,,,,,,,,,p0368,"In Compton scattering, a massless electromagnetic mediating particle collides wi",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-1.1616411209106443,False,False
369,L17_F119141,17,-0.875,0.875,False,6.0625,5.1875,0.1443298966691465,,,,,,,,,,,p0369,"In solar sails, radiation pressure from massless electromagnetic force carriers ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.25372838973999,True,True
370,L17_F119141,17,0.65625,0.65625,False,5.96875,6.625,0.1099476437948521,,,,,,,,,,,p0370,"During oxidation in chemistry, a substance loses negatively charged particles. W",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.384600639343262,True,True
371,L17_F119141,17,1.375,1.375,False,8.375,9.75,0.1641791042815771,,,,,,,,,,,p0371,Unlike the W and Z bosons (which mediate the weak force and have significant mas,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,7.197599411010742,True,True
372,L17_F119141,17,-1.0625,1.0625,False,6.53125,5.46875,0.162679425588242,,,,,,,,,,,p0372,"In Coulomb's law, the force between two charges can be understood quantum mechan",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.448289394378662,True,True
373,L17_F119141,17,-0.40625,0.40625,False,5.21875,4.8125,0.0778443112280827,,,,,,,,,,,p0373,"While neutrons can change by beta decay without changing the element, which posi",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,4.271554946899414,True,True
374,L17_F119141,17,0.0,0.0,False,5.46875,5.46875,0.0,,,,,,,,,,,p0374,"In nuclear fusion, light nuclei combine by overcoming the repulsion between thei",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,4.060523986816406,True,True
375,L17_F119141,17,-0.1875,0.1875,False,8.1875,8.0,0.0229007633308082,,,,,,,,,,,p0375,"In a photodiode, each discrete electromagnetic packet absorbed in the depletion ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.001216888427734,True,True
376,L17_F119141,17,0.59375,0.59375,False,5.0625,5.65625,0.1172839503856119,,,,,,,,,,,p0376,Ionisation energy is the energy required to remove a negatively charged particle,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.853951454162598,True,True
377,L17_F119141,17,0.34375,0.34375,False,7.34375,7.6875,0.0468085105745586,,,,,,,,,,,p0377,"In ionic bonding, one atom transfers its outermost negatively charged particles ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.769213676452637,True,True
378,L17_F119141,17,1.25,1.25,False,2.75,4.0,0.454545452892562,,,,,,,,,,,p0378,"Unlike the alpha particle (charge +2, massive), which massless, chargeless parti",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.940695762634277,True,True
379,L17_F119141,17,2.03125,2.03125,False,3.09375,5.125,0.6565656544434242,,,,,,,,,,,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.1406903266906738,True,True
380,L17_F119141,17,1.65625,1.65625,False,5.09375,6.75,0.3251533735947909,,,,,,,,,,,p0380,Which particle is the quantum of electromagnetic radiation? Answer:,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.5401186943054199,True,True
381,L17_F119141,17,0.65625,0.65625,False,6.40625,7.0625,0.102439024230339,,,,,,,,,,,p0381,"In nuclear transmutation experiments, bombarding a nucleus with neutral particle",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.26464033126831,True,True
382,L17_F119141,17,-1.25,1.25,False,5.3125,4.0625,0.2352941172041522,,,,,,,,,,,p0382,"In a photodetector, individual discrete electromagnetic energy packets arrive an",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.1423959732055664,True,True
383,L17_F119141,17,-0.1875,0.1875,False,4.03125,3.84375,0.046511627791599,,,,,,,,,,,p0383,"In electron-positron annihilation, two particles convert completely into two hig",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.3729734420776367,True,True
384,L17_F119141,17,0.0,0.0,False,6.1875,6.1875,0.0,,,,,,,,,,,p0384,"Unlike positrons (which are antimatter and annihilate rapidly), which stable pos",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.213565826416016,True,True
385,L17_F119141,17,0.1875,0.1875,False,6.875,7.0625,0.0272727272330578,,,,,,,,,,,p0385,"Unlike the electron (which orbits outside the nucleus), which neutral particle i",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,4.521846771240234,True,True
386,L17_F119141,17,0.75,0.75,False,5.9375,6.6875,0.1263157892609418,,,,,,,,,,,p0386,Geiger-Müller counters detect ionising radiation by counting negatively charged ,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.350024700164795,True,True
387,L17_F119141,17,0.125,0.125,False,0.125,0.25,0.9999999200000064,,,,,,,,,,,p0387,"In muon-catalysed fusion of deuterium, the neutral particles in each deuterium n",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,1.4198098182678225,True,True
388,L17_F119141,17,-0.0625,0.0625,False,6.625,6.5625,0.009433962249911,,,,,,,,,,,p0388,"While the proton sits inside the nucleus, which negatively charged particle occu",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.744141101837158,True,True
389,L17_F119141,17,-0.125,0.125,False,9.75,9.625,0.0128205128073635,,,,,,,,,,,p0389,"In pile reactors, a moderator slows down neutral particles from fission so they ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.671034812927246,True,True
390,L17_F119141,17,0.8125,0.8125,False,11.5625,12.375,0.0702702702094959,,,,,,,,,,,p0390,Which neutral nuclear particle helps stabilise the nucleus against proton-proton,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.56474757194519,True,True
391,L17_F119141,17,1.65625,1.65625,False,6.46875,8.125,0.2560386469471866,,,,,,,,,,,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.2196531295776367,True,True
392,L17_F119141,17,0.5625,0.5625,False,7.375,7.9375,0.0762711863372594,,,,,,,,,,,p0392,"In electronegativity, certain atoms pull the shared negatively charged bonding p",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.849333763122559,True,True
393,L17_F119141,17,0.3125,0.3125,False,7.09375,7.40625,0.0440528633740223,,,,,,,,,,,p0393,"In high-energy particle colliders, beams of positively charged nuclear particles",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.758290767669678,True,True
394,L17_F119141,17,0.375,0.375,False,8.625,9.0,0.0434782608191556,,,,,,,,,,,p0394,"In atomic fluorescence, a molecule absorbs a discrete electromagnetic energy pac",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.3175811767578125,True,True
395,L17_F119141,17,1.25,1.25,False,5.46875,6.71875,0.2285714281534694,,,,,,,,,,,p0395,James Chadwick discovered a neutral nuclear particle in 1932 by bombarding beryl,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,3.621847152709961,True,True
396,L17_F119141,17,0.25,0.25,False,10.25,10.5,0.0243902438786436,,,,,,,,,,,p0396,"In neutron diffraction, a beam of neutral particles probes the crystal structure",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.41777753829956,True,True
397,L17_F119141,17,-0.03125,0.03125,False,7.46875,7.4375,0.0041841004128078,,,,,,,,,,,p0397,Auger emission occurs when a core vacancy is filled and the released energy ejec,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.800948143005371,True,True
398,L17_F119141,17,0.375,0.375,False,8.8125,9.1875,0.0425531914410743,,,,,,,,,,,p0398,"In the valley of stability, nuclei with too many neutral particles relative to p",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.341538429260254,True,True
399,L17_F119141,17,2.75,2.75,False,7.0,9.75,0.3928571422959184,,,,,,,,,,,p0399,"Unlike the Higgs boson (which has mass and gives other particles their mass), wh",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.040262222290039,True,True
400,L17_F119141,17,1.90625,1.90625,False,7.15625,9.0625,0.2663755454793005,,,,,,,,,,,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.473434448242188,True,True
401,L17_F119141,17,-0.0625,0.0625,False,9.5,9.4375,0.0065789473614958,,,,,,,,,,,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.254097938537598,True,True
402,L17_F119141,17,-1.21875,1.21875,False,3.65625,2.4375,0.3333333324216524,,,,,,,,,,,p0402,"In electromagnetic shielding (Faraday cage), the arrangement of charges prevents",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.690485000610352,True,True
403,L17_F119141,17,0.90625,0.90625,False,3.28125,4.1875,0.2761904753487528,,,,,,,,,,,p0403,"In cyclotron accelerators used in medicine, positively charged nuclear particles",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.9650535583496092,True,True
404,L17_F119141,17,1.3125,1.3125,False,4.0,5.3125,0.3281249991796875,,,,,,,,,,,p0404,"Unlike the W− boson (which mediates weak charged current interactions), which st",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.22371768951416,True,True
405,L17_F119141,17,0.625,0.625,False,-1.625,-1.0,0.3846153822485207,,,,,,,,,,,p0405,"In inverse Compton scattering, a low-energy massless electromagnetic particle ga",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.1388092041015625,False,False
406,L17_F119141,17,-0.25,0.25,False,6.6875,6.4375,0.0373831775141933,,,,,,,,,,,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.731446027755737,True,True
407,L17_F119141,17,1.65625,1.65625,False,5.9375,7.59375,0.2789473679512465,,,,,,,,,,,p0407,"Unlike the Z boson (which mediates neutral current weak interactions), which mas",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.7138943672180176,True,True
408,L17_F119141,17,1.6875,1.6875,False,7.1875,8.875,0.2347826083689981,,,,,,,,,,,p0408,"Unlike the Higgs boson (which gives mass to particles), which massless boson car",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.537413120269775,True,True
409,L17_F119141,17,0.90625,0.90625,False,5.84375,6.75,0.1550802136383654,,,,,,,,,,,p0409,Which positively charged particle is found in every atomic nucleus? Answer:,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.5273561477661133,True,True
410,L17_F119141,17,-0.59375,0.59375,False,7.71875,7.125,0.0769230768234194,,,,,,,,,,,p0410,"In quantum optics, the coherent state of electromagnetic radiation is described ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.140654563903809,True,True
411,L17_F119141,17,1.3125,1.3125,False,7.4375,8.75,0.1764705879980227,,,,,,,,,,,p0411,Which particle found outside the atomic nucleus is negatively charged? Answer:,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.972478866577148,True,True
412,L17_F119141,17,0.4375,0.4375,False,6.90625,7.34375,0.0633484161978665,,,,,,,,,,,p0412,"Unlike the electrically neutral neutron, which nuclear particle has a charge of ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,6.355607986450195,True,True
413,L17_F119141,17,-0.25,0.25,False,11.25,11.0,0.0222222222024691,,,,,,,,,,,p0413,What is the quantum of the electromagnetic field called? Answer:,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.356540679931641,True,True
414,L17_F119141,17,0.1875,0.1875,False,7.1875,7.375,0.0260869564854442,,,,,,,,,,,p0414,"While electrons are expelled in beta-minus decay, which neutral nuclear particle",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,3.9894614219665527,True,True
415,L17_F119141,17,-0.25,0.25,False,1.4375,1.1875,0.173913042268431,,,,,,,,,,,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,0.3702435493469238,True,False
416,L17_F119141,17,-0.4375,0.4375,False,5.59375,5.15625,0.0782122903629724,,,,,,,,,,,p0416,"In neutron halo nuclei such as lithium-11, extra neutral particles extend well b",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.101364135742188,True,True
417,L17_F119141,17,1.4375,1.4375,False,6.625,8.0625,0.216981131747953,,,,,,,,,,,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.077683448791504,True,True
418,L17_F119141,17,1.4375,1.4375,False,7.4375,8.875,0.1932773106645011,,,,,,,,,,,p0418,"Unlike matter particles (which have rest mass), which massless particle always t",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.9562950134277344,True,True
419,L17_F119141,17,1.34375,1.34375,False,6.28125,7.625,0.2139303479181208,,,,,,,,,,,p0419,"In the photoelectric effect, each discrete packet of electromagnetic energy eith",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.66029691696167,True,True
420,L17_F119141,17,0.3125,0.3125,False,0.5,0.8125,0.6249999875000002,,,,,,,,,,,p0420,"While alpha and beta particles are massive, which massless particle is also emit",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-4.165864944458008,False,False
421,L17_F119141,17,0.5,0.5,False,5.75,6.25,0.0869565215879017,,,,,,,,,,,p0421,"In Bohr's atomic model, the positively charged nucleus attracts orbiting electro",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.938556671142578,True,True
