experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.concept_index,meta.template_idx,source_script,meta.language,behaviour,split,model_size,run_id,prep_timestamp,graph_n_prompts,in_common_prompt_set,in_common_layer_set
ablation_zero,82,23,[83865],-4.125,-4.9375,-0.8125,0.8125,0.1969696964921946,False,graph,,True,L23_F83865,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,23,[153393],-4.125,-4.9375,-0.8125,0.8125,0.1969696964921946,False,graph,,True,L23_F153393,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,24,[5768],-4.125,-5.1875,-1.0625,1.0625,0.2575757569513315,False,graph,,True,L24_F5768,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,24,[79080],-4.125,-5.1875,-1.0625,1.0625,0.2575757569513315,False,graph,,True,L24_F79080,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,24,[119196],-4.125,-5.1875,-1.0625,1.0625,0.2575757569513315,False,graph,,True,L24_F119196,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,24,[60321],-4.125,-5.1875,-1.0625,1.0625,0.2575757569513315,False,graph,,True,L24_F60321,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,24,[118673],-4.125,-5.1875,-1.0625,1.0625,0.2575757569513315,False,graph,,True,L24_F118673,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[41381],-4.125,-5.9375,-1.8125,1.8125,0.4393939383287419,False,graph,,True,L25_F41381,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[43384],-4.125,-5.75,-1.625,1.625,0.3939393929843893,False,graph,,True,L25_F43384,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[15948],-4.125,-5.9375,-1.8125,1.8125,0.4393939383287419,False,graph,,True,L25_F15948,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[70978],-4.125,-5.9375,-1.8125,1.8125,0.4393939383287419,False,graph,,True,L25_F70978,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[90133],-4.125,-5.8125,-1.6875,1.6875,0.4090909080991736,False,graph,,True,L25_F90133,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[19816],-4.125,-5.8125,-1.6875,1.6875,0.4090909080991736,False,graph,,True,L25_F19816,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,82,25,[64049],-4.125,-5.8125,-1.6875,1.6875,0.4090909080991736,False,graph,,True,L25_F64049,-1,"Le mot opposé à ""propre"" est", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,10,[68612],-2.4375,-2.1875,0.25,0.25,0.1025641021433267,False,graph,,True,L10_F68612,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,10,[59805],-2.4375,-2.3125,0.125,0.125,0.0512820510716633,False,graph,,True,L10_F59805,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,10,[40520],-2.4375,-2.1875,0.25,0.25,0.1025641021433267,False,graph,,True,L10_F40520,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,10,[126447],-2.4375,-2.1875,0.25,0.25,0.1025641021433267,False,graph,,True,L10_F126447,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,10,[104215],-2.4375,-2.1875,0.25,0.25,0.1025641021433267,False,graph,,True,L10_F104215,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,10,[148569],-2.4375,-2.1875,0.25,0.25,0.1025641021433267,False,graph,,True,L10_F148569,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,11,[77813],-2.4375,-2.5625,-0.125,0.125,0.0512820510716633,False,graph,,True,L11_F77813,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,11,[59878],-2.4375,-2.6875,-0.25,0.25,0.1025641021433267,False,graph,,True,L11_F59878,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,11,[33438],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L11_F33438,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,12,[83869],-2.4375,-2.5,-0.0625,0.0625,0.0256410255358316,False,graph,,True,L12_F83869,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,12,[146578],-2.4375,-2.375,0.0625,0.0625,0.0256410255358316,False,graph,,True,L12_F146578,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,12,[40178],-2.4375,-2.4375,0.0,0.0,0.0,False,graph,,True,L12_F40178,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,12,[71563],-2.4375,-2.4375,0.0,0.0,0.0,False,graph,,True,L12_F71563,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,13,[70603],-2.4375,-2.8125,-0.375,0.375,0.1538461532149901,False,graph,,True,L13_F70603,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,13,[72758],-2.4375,-2.75,-0.3125,0.3125,0.1282051276791584,False,graph,,True,L13_F72758,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,14,[57525],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L14_F57525,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,14,[41052],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L14_F41052,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,15,[127839],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L15_F127839,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,16,[45664],-2.4375,-2.5,-0.0625,0.0625,0.0256410255358316,False,graph,,True,L16_F45664,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,17,[110833],-2.4375,-2.125,0.3125,0.3125,0.1282051276791584,False,graph,,True,L17_F110833,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,18,[152973],-2.4375,-2.5625,-0.125,0.125,0.0512820510716633,False,graph,,True,L18_F152973,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,19,[135640],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L19_F135640,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,19,[29102],-2.4375,-2.6875,-0.25,0.25,0.1025641021433267,False,graph,,True,L19_F29102,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,19,[27199],-2.4375,-2.6875,-0.25,0.25,0.1025641021433267,False,graph,,True,L19_F27199,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,19,[123748],-2.4375,-2.6875,-0.25,0.25,0.1025641021433267,False,graph,,True,L19_F123748,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,20,[145235],-2.4375,-4.1875,-1.75,1.75,0.7179487150032874,False,graph,,True,L20_F145235,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,20,[98282],-2.4375,-4.0625,-1.625,1.625,0.666666663931624,False,graph,,True,L20_F98282,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,21,[129759],-2.4375,-2.0625,0.375,0.375,0.1538461532149901,False,graph,,True,L21_F129759,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,21,[145615],-2.4375,-2.25,0.1875,0.1875,0.076923076607495,False,graph,,True,L21_F145615,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,22,[41906],-2.4375,-3.0625,-0.625,0.625,0.2564102553583169,False,graph,,True,L22_F41906,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,22,[145377],-2.4375,-3.25,-0.8125,0.8125,0.333333331965812,False,graph,,True,L22_F145377,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,22,[99330],-2.4375,-3.25,-0.8125,0.8125,0.333333331965812,False,graph,,True,L22_F99330,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,23,[5853],-2.4375,-2.5625,-0.125,0.125,0.0512820510716633,False,graph,,True,L23_F5853,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,23,[53700],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L23_F53700,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,23,[153393],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L23_F153393,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,23,[40170],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L23_F40170,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,23,[83865],-2.4375,-2.625,-0.1875,0.1875,0.076923076607495,False,graph,,True,L23_F83865,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,24,[119196],-2.4375,-2.0625,0.375,0.375,0.1538461532149901,False,graph,,True,L24_F119196,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,24,[60321],-2.4375,-2.0,0.4375,0.4375,0.1794871787508218,False,graph,,True,L24_F60321,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,24,[118673],-2.4375,-2.0,0.4375,0.4375,0.1794871787508218,False,graph,,True,L24_F118673,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,24,[5768],-2.4375,-2.0,0.4375,0.4375,0.1794871787508218,False,graph,,True,L24_F5768,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,24,[79080],-2.4375,-2.0,0.4375,0.4375,0.1794871787508218,False,graph,,True,L24_F79080,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[43384],-2.4375,-3.25,-0.8125,0.8125,0.333333331965812,False,graph,,True,L25_F43384,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[41381],-2.4375,-2.9375,-0.5,0.5,0.2051282042866535,False,graph,,True,L25_F41381,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[15948],-2.4375,-2.875,-0.4375,0.4375,0.1794871787508218,False,graph,,True,L25_F15948,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[19816],-2.4375,-2.875,-0.4375,0.4375,0.1794871787508218,False,graph,,True,L25_F19816,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[70978],-2.4375,-2.875,-0.4375,0.4375,0.1794871787508218,False,graph,,True,L25_F70978,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[64049],-2.4375,-2.875,-0.4375,0.4375,0.1794871787508218,False,graph,,True,L25_F64049,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,83,25,[90133],-2.4375,-2.875,-0.4375,0.4375,0.1794871787508218,False,graph,,True,L25_F90133,-1,"""propre"" est un antonyme de", sale, propre,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,10,[59805],3.0625,3.59375,0.53125,0.53125,0.1734693871886714,False,graph,,True,L10_F59805,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,10,[68612],3.0625,3.3125,0.25,0.25,0.0816326527946688,False,graph,,True,L10_F68612,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,10,[126447],3.0625,3.21875,0.15625,0.15625,0.051020407996668,False,graph,,True,L10_F126447,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,10,[40520],3.0625,3.28125,0.21875,0.21875,0.0714285711953352,False,graph,,True,L10_F40520,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,10,[104215],3.0625,3.3125,0.25,0.25,0.0816326527946688,False,graph,,True,L10_F104215,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,10,[148569],3.0625,3.28125,0.21875,0.21875,0.0714285711953352,False,graph,,True,L10_F148569,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,11,[33438],3.0625,2.75,-0.3125,0.3125,0.1020408159933361,False,graph,,True,L11_F33438,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,11,[77813],3.0625,2.75,-0.3125,0.3125,0.1020408159933361,False,graph,,True,L11_F77813,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,11,[59878],3.0625,2.75,-0.3125,0.3125,0.1020408159933361,False,graph,,True,L11_F59878,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,12,[146578],3.0625,1.5625,-1.5,1.5,0.4897959167680133,False,graph,,True,L12_F146578,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,12,[83869],3.0625,1.875,-1.1875,1.1875,0.3877551007746772,False,graph,,True,L12_F83869,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,12,[40178],3.0625,1.75,-1.3125,1.3125,0.4285714271720117,False,graph,,True,L12_F40178,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,12,[71563],3.0625,1.8125,-1.25,1.25,0.4081632639733444,False,graph,,True,L12_F71563,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,13,[70603],3.0625,4.09375,1.03125,1.03125,0.3367346927780091,False,graph,,True,L13_F70603,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,13,[72758],3.0625,4.03125,0.96875,0.96875,0.3163265295793419,False,graph,,True,L13_F72758,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,14,[57525],3.0625,2.3125,-0.75,0.75,0.2448979583840066,False,graph,,True,L14_F57525,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,14,[41052],3.0625,2.0625,-1.0,1.0,0.3265306111786755,False,graph,,True,L14_F41052,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,15,[127839],3.0625,2.4375,-0.625,0.625,0.2040816319866722,False,graph,,True,L15_F127839,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
ablation_zero,84,16,[45664],3.0625,3.8125,0.75,0.75,0.2448979583840066,False,graph,,True,L16_F45664,-1,"The opposite of ""easy"" is", hard, easy,zero,,,,,,,,,,,,,,,,,,multilingual_circuits_b1,train,4b,b1_v2_multilingual_circuits_b1_train_n96,2026-03-21T16:51:20.394652,96,False,True
